backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,urls,usd_pledged,location,blurb_length,duration
25,fashion/accessories,US,828045377,USD,False,30000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/828045377/fanny-hammy-fanny-pack-hammock?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/828045377/fanny-hammy-fanny-pack-hammock/rewards'}",1745.0,"Ogden, UT",21,28
2,fashion/accessories,US,1826618204,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1826618204/sport-splitza?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1826618204/sport-splitza/rewards'}",20.0,"Audubon, NJ",16,16
61,fashion/accessories,US,484998492,USD,False,500.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/484998492/ultimate-flesh-eater-enamel-pin?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/484998492/ultimate-flesh-eater-enamel-pin/rewards'}",1070.0,"Portland, OR",9,10
2,fashion/accessories,US,499366288,USD,False,75.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/499366288/pretty-rad-little-vegan-wallet?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/499366288/pretty-rad-little-vegan-wallet/rewards'}",37.0,"Minneapolis, MN",18,23
27,fashion/accessories,US,1966753377,USD,False,280.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1966753377/kawaii-boy-enamel-pins?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1966753377/kawaii-boy-enamel-pins/rewards'}",556.0,"Seattle, WA",13,30
3,fashion/accessories,GB,961131365,GBP,False,350.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/jamiecrawfordmusic/how-much-were-we-drinking-enamel-pin?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/jamiecrawfordmusic/how-much-were-we-drinking-enamel-pin/rewards'}",16.94759664,"London, UK",24,25
0,fashion/accessories,US,229870330,USD,False,980.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/229870330/bathing-enamel-pins?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/229870330/bathing-enamel-pins/rewards'}",0.0,"Bronx, NY",22,29
116,fashion/accessories,US,1216666369,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/brykerhyde/stylish-functional-minimalist-leather-wallet-and-m?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/brykerhyde/stylish-functional-minimalist-leather-wallet-and-m/rewards'}",3910.0,"Dallas, TX",24,30
9,fashion/accessories,US,330085739,USD,False,250.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/330085739/cat-skull-enamel-lapel-pin?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/330085739/cat-skull-enamel-lapel-pin/rewards'}",90.0,"San Antonio, TX",26,30
11,fashion/accessories,GB,792675618,GBP,False,200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/peachish/peachish-dumbo-octopus-enamel-pin-badge?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/peachish/peachish-dumbo-octopus-enamel-pin-badge/rewards'}",175.12516528,"Margate, UK",24,13
102,fashion/accessories,US,1296330060,USD,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/auxilry/auxilry-dynamic-interchangeable-no-sew-buttons-20?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/auxilry/auxilry-dynamic-interchangeable-no-sew-buttons-20/rewards'}",4574.0,"New York, NY",14,60
1,fashion/accessories,US,177821126,USD,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/177821126/smooth-stylz-hair-and-beard-brush-scorpion-20?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/177821126/smooth-stylz-hair-and-beard-brush-scorpion-20/rewards'}",25.0,"Dallas, TX",25,60
10,fashion/accessories,US,1913701826,USD,False,49000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1913701826/de-leon-defining-luxury-handbags-with-elise?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1913701826/de-leon-defining-luxury-handbags-with-elise/rewards'}",4385.0,"Charleston, SC",9,30
